Chunk_num,index 0,index 1,index 2,index 3,index 4,index 5,index 6,index 7,index 8,index 9,index 10,index 11,index 12,index 13,index 14,index 15,index 16,index 17,index 18,index 19,index 20,index 21,index 22,index 23,index 24,index 25,index 26,index 27,index 28,index 29,stalling time,PSNR,Chunk Bitrate,QoE
1,5.942999999998477,23.468000000001155,24.559999999997473,24.391000000001384,24.399999999999977,24.259000000000697,24.577000000000737,24.325999999998515,24.439000000000988,24.474999999998914,24.319999999999453,24.42800000000034,24.432000000000897,24.390000000000356,24.40499999999801,24.41000000000315,24.313999999996838,24.3750000000027,24.513999999999925,24.36699999999803,24.437000000002485,24.360999999998967,25.463999999999487,24.41599999999866,24.426000000001835,24.373000000000644,24.40199999999848,24.204000000001002,24.407999999997543,-1,0,53.56,7,157.12
2,27.326999999999657,30.566000000000315,30.531999999993786,30.484000000001288,30.550000000005184,30.94600000000014,30.698999999998478,30.232999999995513,30.33500000000089,30.44799999999981,30.384000000005074,30.83199999999664,30.408999999998798,30.329000000001827,30.46199999999999,30.296999999997354,30.32800000000435,30.84599999999682,30.370000000004893,30.360999999999194,30.307999999998003,30.423999999996454,30.758000000005836,30.381999999995912,30.269000000004098,30.33800000000042,30.42599999999851,30.327999999997246,30.661000000002048,-1,93.1983448275846,59.08,25,121.5608275862077
3,19.857999999999265,20.4500000000003,20.236000000000587,20.293999999999812,20.4260000000005,20.600999999999203,20.39399999999958,20.2770000000001,20.310999999999524,20.264000000000948,20.56999999999931,20.250000000000767,20.313999999999055,20.091000000000747,20.29500000000084,20.286999999999722,20.472999999999075,20.185999999998927,20.254000000001326,20.229000000000497,20.41200000000032,20.130999999999233,26.270000000000238,20.30500000000046,20.717999999998682,19.873000000000474,20.186999999999955,20.19899999999808,20.1720000000023,-1,0,59.08,25,168.16
4,18.329999999998847,18.608000000000402,18.63699999999824,18.593000000002746,18.535999999997443,18.822000000000116,18.55600000000379,18.69299999999896,18.340999999999497,18.48600000000289,18.84699999999384,18.570000000003972,18.45999999999748,18.520000000002312,18.453999999998416,18.686999999999898,18.438000000003285,18.516999999995676,18.52699999999885,18.39500000000527,18.516999999995676,18.936000000003617,18.22599999999852,18.96899999999846,17.96900000000079,18.5379999999995,18.405000000001337,18.51100000000372,18.488999999995315,-1,0,59.08,25,168.16
5,17.592000000000496,17.519000000000062,17.45599999999925,17.45899999999878,17.396999999998997,17.673000000002048,17.44199999999907,17.341000000001827,17.467999999997375,17.331000000002206,17.56899999999817,17.423000000000854,17.372999999999195,17.28299999999905,17.36900000000219,17.57299999999873,17.433000000000476,17.310000000001935,17.304999999996795,17.374000000000223,17.35800000000154,17.57299999999873,17.355999999999483,17.35800000000154,17.30799999999988,17.352999999999952,17.375999999998726,17.330000000001178,17.341000000001827,-1,0,59.08,25,168.16
6,28.220999999994945,26.837000000000444,26.52100000000246,26.88799999999958,26.744000000000767,26.597000000002424,26.57199999999449,26.540000000004227,26.73599999999965,26.538999999999646,26.53500000000264,38.80899999999343,26.52100000000246,26.490000000002567,26.637999999998385,26.52299999999741,26.506000000004803,26.930999999997596,26.30800000000022,26.353999999997768,26.51300000000134,26.51300000000134,26.527999999998997,26.58800000000383,26.578999999998132,26.479999999999393,26.56199999999842,26.55899999999889,26.506000000004803,26.59500000000037,0,61.39,50,172.78
7,227.35100000000585,24.667999999998358,24.537999999999727,24.904999999996846,24.489000000002648,24.707999999996844,24.55900000000355,24.490000000000123,24.470999999998355,24.670000000000414,24.495999999999185,51.985000000001946,21.589999999996223,24.378000000005784,25.227999999998474,23.87799999999629,25.384000000002516,23.62099999999856,24.934999999999263,24.920999999999083,23.55500000000177,33.08499999999981,15.965999999998814,24.504000000000303,24.385999999999797,24.63900000000052,24.340999999999724,24.553000000004488,24.49699999999666,-1,165.39572413793357,61.39,50,90.08213793103322
8,30.120999999997622,28.50300000000061,28.596000000000288,28.83900000000139,28.44699999999989,28.663999999999135,28.48200000000034,28.91699999999986,27.88100000000071,28.693999999998,28.467000000002685,28.600999999998322,28.469999999998663,28.396000000000754,28.4860000000009,28.44299999999933,28.34100000000106,28.531000000000972,28.352999999999184,28.487999999999403,28.42899999999915,28.40800000000243,28.53399999999695,28.401999999999816,28.307000000001636,28.506000000000142,28.390999999999167,28.522999999999854,28.985999999999734,27.891000000000332,0,61.39,50,172.78
9,227.71900000000045,25.8490000000009,26.037999999999784,25.852999999997905,25.809000000002413,25.81299999999942,26.458999999999122,25.52599999999927,25.873000000004254,25.678999999996677,25.049000000002763,25.922999999998808,25.714999999998156,25.554999999997108,25.76100000000281,25.713000000003206,25.666999999998552,25.649000000001365,25.70999999999657,25.672999999997614,25.642000000004828,25.672999999997614,25.694999999998913,25.707000000004143,25.607000000000824,25.77299999999383,25.632000000001653,25.666999999998552,25.69500000000602,-1,176.98151724138356,61.39,50,84.28924137930822
10,85.13600000000032,13.662999999999759,17.459000000000113,17.271999999999732,17.48800000000017,17.32900000000015,17.643000000000075,17.33799999999963,17.289000000000332,17.427999999999777,17.25000000000021,17.371999999999943,17.352999999999952,17.63199999999987,17.263999999999946,17.381000000000313,17.367999999999828,17.306000000000044,17.443999999999793,17.495999999999956,17.344000000000026,17.321000000000364,17.32599999999973,17.347,17.43400000000017,17.265000000000086,17.30199999999993,17.38699999999982,17.34200000000019,-1,0,59.08,25,168.16
