Chunk_num,index 0,index 1,index 2,index 3,index 4,index 5,index 6,index 7,index 8,index 9,index 10,index 11,index 12,index 13,index 14,index 15,index 16,index 17,index 18,index 19,index 20,index 21,index 22,index 23,index 24,index 25,index 26,index 27,index 28,index 29,stalling time,PSNR,Chunk Bitrate,QoE
11,33.857000000001136,31.9869999999991,32.32200000000063,31.938000000000244,31.775999999998916,34.83400000000003,31.655000000000655,31.83499999999917,32.00600000000087,31.898999999999234,31.90100000000129,31.753000000000142,31.81699999999843,31.755000000000422,32.19999999999956,31.44600000000075,32.3910000000005,31.08600000000017,31.798000000000215,32.47899999999859,31.778000000000972,31.658999999999438,31.21499999999955,32.461000000001405,31.132999999998745,31.85299999999991,31.89000000000064,31.69199999999961,31.660000000000466,-1,152.0943448275871,51.51,50,76.97282758620645
12,15.525000000000233,13.224000000001013,7.591999999998933,21.4160000000021,11.772999999998035,8.964000000002414,16.699999999996606,9.954000000000462,10.103000000000861,15.375999999999834,9.772999999999143,9.93700000000075,9.965000000001112,9.992000000000445,10.016999999997722,9.98000000000232,10.08200000000059,9.94699999999682,10.025000000002393,9.97199999999765,9.888000000000119,10.262000000000882,9.850000000000136,10.259999999998826,9.713000000001415,9.9480000000014,10.054999999997705,10.310000000000485,9.896000000001237,-1,0,51.51,50,153.01999999999998
13,14.80200000000309,9.668999999998817,9.669999999999845,9.695000000000675,9.705000000000297,9.5799999999997,16.217000000001036,9.584999999997734,9.675999999998908,9.856000000002751,10.259999999998826,9.125999999998413,9.629000000000332,9.65500000000219,9.57599999999914,9.845999999999577,9.934999999998695,9.274000000001337,9.71399999999889,9.79600000000147,9.467999999998256,9.850000000000136,9.583000000002784,9.753999999997376,9.9020000000003,9.274000000001337,10.369999999998214,9.161999999999892,9.537000000001683,17.044999999999533,0,51.51,50,153.01999999999998
14,16.458000000000084,11.267000000000138,11.238999999999777,17.341000000001827,11.409999999997922,11.408000000002971,11.009999999998854,11.278000000000787,11.350000000000193,11.30500000000012,11.33999999999702,11.248000000001923,12.396999999999991,10.048000000001167,11.326999999997867,11.233000000000715,13.099000000000416,9.439999999997895,11.61300000000054,12.195000000001954,11.0779999999977,12.56000000000057,9.845000000002102,11.474999999997237,11.138000000002535,10.304999999998898,11.210999999999416,12.20299999999952,10.301999999999367,11.30200000000059,0,51.51,50,153.01999999999998
15,15.755000000002184,10.237000000000052,10.456999999998828,32.82300000000049,10.449000000001263,10.584999999998956,19.804999999998074,9.375999999999607,10.326000000002722,10.631999999997532,27.01900000000279,10.400999999998106,10.097999999999274,10.438000000000613,10.504000000000957,10.318999999999079,10.467999999999478,10.336000000002343,10.51000000000002,10.344999999997384,10.353000000002055,10.538999999997856,10.352000000001027,10.718000000000671,10.069999999998913,10.35399999999953,10.509000000002544,10.563999999998686,10.279000000000593,-1,0,51.51,50,153.01999999999998
16,15.619000000000938,10.272000000000503,10.40400000000119,17.220999999999265,10.452000000000794,10.39199999999596,19.528999999998575,9.384000000004278,10.277999999999565,10.660000000001446,21.12799999999737,10.51700000000011,10.269999999998447,10.348000000000468,10.34299999999888,10.29100000000227,10.395000000002597,10.866000000000042,9.796999999998945,10.328000000001225,10.393999999998016,10.351999999997474,11.065999999999576,9.634000000005472,10.326999999996644,11.398999999997272,9.308000000004313,10.336000000002343,11.174999999994384,-1,0,51.51,50,153.01999999999998
17,19.1949999999963,12.098999999999194,12.2040000000041,46.98499999999939,11.043999999998277,11.98699999999775,27.559000000003664,12.158999999996922,15.154000000002554,9.237999999996305,22.373000000001753,12.20299999999952,12.123000000002548,12.332999999998151,12.15100000000291,12.291999999995085,12.032000000004928,12.19199999999887,12.143000000001791,12.41900000000129,12.404999999994004,12.08800000000565,11.860999999996125,12.208999999998582,12.236000000001468,12.233999999999412,12.121999999997968,12.38000000000028,11.990000000004386,12.354000000001975,0,51.51,50,153.01999999999998
18,24.155999999997846,11.93800000000067,12.657999999994729,12.659000000006415,12.645999999996604,12.69800000000032,12.526999999998623,12.782999999998879,12.598000000004106,12.861999999998375,12.520000000002085,16.40099999999478,9.898000000006846,12.27999999999696,12.90000000000191,12.551999999999452,12.571999999998695,12.717999999999563,12.762999999999636,12.627999999999417,12.339000000004319,12.6199999999983,12.622000000000355,12.882999999995093,12.518000000000029,11.760000000002435,12.461999999999307,12.813000000001296,12.557999999998515,-1,0,51.51,50,153.01999999999998
19,26.678999999994346,47.32700000000278,50.15300000000167,47.226999999999464,47.6809999999972,47.52599999999774,47.53800000000297,47.13300000000231,47.722000000000264,47.18700000000098,47.68399999999673,47.369000000003325,47.55099999999857,48.470999999999265,47.72400000000232,47.140999999996325,47.57399999999734,46.97200000000379,47.59200000000163,47.076999999994484,47.48900000000589,47.051999999993654,47.5410000000025,47.00300000000368,48.90799999999729,46.89100000000224,47.674999999998136,46.89100000000224,47.530999999999324,46.84699999999964,405.1559999999981,45.46,12,-61.657999999999035
20,26.758999999998423,47.31699999999961,50.36799999999886,47.21800000000087,47.662000000002536,47.657999999998424,47.33900000000091,47.19300000000004,47.67400000000066,47.47899999999561,47.44399999999871,47.25000000000534,47.60100000000023,48.621999999994614,47.264000000005524,47.911999999996624,47.23400000000311,47.18399999999434,47.31800000000419,47.292999999996255,47.408000000004336,47.30299999999943,47.28499999999514,47.306000000006065,47.038999999998055,48.82200000000125,46.96999999999463,47.638000000006286,46.96899999999715,47.474000000001126,406.0029999999981,45.46,12,-62.08149999999905
21,26.488999999997986,47.18899999999593,47.245000000003756,48.10499999999962,47.178000000002385,47.71999999999821,47.23500000000058,47.75599999999969,47.201999999998634,47.71799999999615,47.645000000002824,47.63900000000376,47.19799999999452,48.71299999999934,47.51300000000214,47.21200000000181,47.063999999998885,47.4049999999977,47.366000000003794,47.25899999999683,47.39500000000163,47.32400000000325,47.214999999994234,47.088999999999714,47.454000000001884,48.61100000000107,47.28399999999766,47.27199999999954,47.27100000000206,-1,683.0198620689598,45.46,12,-200.5899310344799
22,28.94099999999611,25.98000000000411,26.54499999999871,25.51199999999909,26.068999999999676,25.846999999998843,25.716000000002737,26.037999999999784,25.688000000002376,25.87899999999621,50.60200000000492,25.81199999999484,25.80999999999989,25.856000000004542,25.735999999994874,25.743000000005622,25.827999999997076,25.770999999998878,25.845000000003893,25.845999999994262,25.81299999999942,25.781000000002052,25.72500000000133,25.801000000001295,25.760999999995704,25.967000000001406,25.642000000004828,25.93699999999899,25.732999999995343,-1,0,51.51,50,153.01999999999998
23,23.883999999995353,19.98400000000089,20.5529999999996,19.77899999999977,20.0230000000019,27.56199999999609,20.042000000003668,20.057000000001324,22.906999999996458,19.969000000003234,19.885999999999626,37.410000000001276,19.991999999994903,20.13300000000129,19.894000000000744,20.090000000003272,19.98299999999631,19.978999999999303,20.005000000004713,19.970999999998185,19.950999999998942,20.06399999999786,19.994000000004064,20.016999999995733,19.895000000005325,20.07499999999851,20.356999999997072,19.66600000000085,19.92299999999858,-1,0,51.51,50,153.01999999999998
24,17.32,12.466000000000088,12.50400000000007,22.160999999999873,10.061000000000098,12.127999999999917,12.345999999999968,23.586000000000105,11.97999999999988,12.746000000000146,42.943999999999875,10.858999999999952,15.642000000000156,9.676000000000018,10.977999999999932,13.458999999999888,12.116000000000016,11.624999999999996,12.217000000000144,12.39100000000004,12.509999999999799,13.20700000000019,12.297000000000002,11.409000000000002,12.914999999999788,15.369000000000188,12.29099999999983,11.551000000000089,12.434000000000056,-1,0,51.51,50,153.01999999999998
25,17.399000000000164,12.406999999999613,12.472999999999956,12.329000000000256,12.53499999999974,13.805000000000511,12.318999999999747,12.38000000000028,12.351999999999919,18.686999999999898,13.754000000000488,11.033999999999544,13.741000000000447,12.380999999999531,12.455000000000105,12.318999999999747,12.292000000000414,12.316000000000216,12.400999999999662,12.37200000000005,12.424000000000213,12.385999999999342,12.280000000000513,12.563999999999353,12.514000000000358,12.000999999999706,12.39400000000046,13.209999999999944,11.618999999999602,12.280000000000513,0,51.51,50,153.01999999999998
26,15.582999999999458,10.602000000000444,15.209000000000472,9.242999999999668,11.14399999999982,10.33999999999935,10.125000000000384,10.495000000000587,16.040000000000276,9.463000000000221,10.313999999999268,10.358999999999341,14.85800000000026,8.881000000000583,10.415000000000063,10.460999999999387,10.919000000001233,10.248999999999953,10.350999999999999,10.455999999999577,10.513999999998802,10.460000000000136,10.414000000000811,10.609000000000535,10.409999999998476,10.576000000000363,10.376000000000829,10.486000000000217,10.322999999999638,-1,0,51.51,50,153.01999999999998
27,17.3520000000007,20.533000000000357,7.74000000000008,10.0289999999994,12.394999999999712,17.851000000000283,12.000999999999706,11.893000000000598,22.09899999999898,11.843999999999966,11.990000000000833,64.17800000000007,11.938999999999922,12.024999999999508,11.993999999999616,11.834000000000344,12.0439999999995,11.847000000001273,11.977999999999156,11.967999999999535,12.012000000000356,11.829999999999785,12.016000000000915,11.943000000000481,12.015999999999138,11.88499999999948,12.138000000000204,11.76500000000047,11.993999999999616,-1,0,51.51,50,153.01999999999998
28,54.84200000000072,12.701999999999103,12.030000000001095,22.683999999999926,12.219999999999231,12.502000000001345,24.10699999999899,10.651000000001076,12.662999999999869,12.063999999998742,12.461000000000055,12.311000000000405,12.491000000000696,12.35499999999945,12.356000000000478,12.268000000000612,12.447999999999126,12.406999999999613,12.264000000001829,12.324999999997033,12.38700000000037,12.454000000001741,12.275999999999954,12.660999999997813,12.102999999999753,12.561000000001599,12.169000000000096,12.332000000000676,12.270000000000891,-1,0,51.51,50,153.01999999999998
29,16.137000000000512,11.181000000000552,32.09800000000129,10.635999999998091,11.209000000000913,29.88200000000063,10.366999999998683,11.296999999999002,32.99800000000275,9.89500000000021,11.129000000000389,11.364999999997849,11.075999999999198,11.233000000000715,11.02600000000109,11.247000000000895,11.277999999997235,11.297000000002555,11.125999999997305,11.14300000000057,11.20300000000185,11.205000000000354,11.207999999999885,11.160999999997756,11.255000000002013,11.144999999999072,11.141999999999541,11.236000000000246,11.217999999999506,-1,0,51.51,50,153.01999999999998
30,17.410999999999177,13.736999999999,10.911000000000115,12.59600000000205,12.444999999999595,34.10699999999878,8.428999999999576,12.27100000000192,14.035999999997273,12.053000000001646,16.849000000000558,8.659999999999002,16.960000000000974,12.339000000000766,12.362999999997015,12.375000000002245,12.542999999997306,12.231000000003434,12.287999999998078,12.412999999998675,12.365000000002624,12.439999999998008,12.291000000001162,12.35499999999945,12.353000000000947,12.39800000000102,12.362999999997015,12.37599999999972,12.265000000002857,-1,0,51.51,50,153.01999999999998
31,36.744999999999806,10.675000000002655,11.364000000000374,21.387999999998186,11.122000000000298,11.03300000000118,19.861999999999824,9.837999999998459,11.122000000000298,11.043000000000802,22.12300000000056,11.048999999999864,11.386999999999148,10.659000000000418,11.088000000000875,11.084999999997791,10.965000000002334,11.06399999999752,11.100000000002552,11.150999999998135,11.002000000001289,11.027999999999594,10.982999999999521,11.56299999999888,10.548000000000002,11.055999999999955,11.071000000001163,11.11799999999974,11.029000000000622,10.97599999999943,0,51.51,50,153.01999999999998
32,28.0590000000025,48.52799999999746,47.326000000001756,47.94099999999801,47.036000000002076,47.45999999999739,46.962000000000614,47.57500000000192,47.44999999999777,47.138000000000346,47.1509999999995,47.45500000000291,47.067999999999444,48.7649999999995,46.94999999999894,47.52300000000176,47.027999999997405,47.37900000000295,46.9319999999982,47.51800000000017,46.71799999999848,47.492000000001866,47.049999999998704,47.15900000000062,46.936999999999784,48.75700000000194,46.95299999999847,47.340000000001936,46.92499999999811,-1,681.5413793103451,45.46,12,-199.85068965517252
33,26.477999999997337,47.24800000000329,47.41899999999788,47.991000000003226,47.15399999999903,47.74599999999651,47.20000000000368,47.676000000002716,47.190999999997985,47.7950000000007,47.17099999999874,47.722000000000264,47.27599999999654,48.97000000000418,47.01199999999517,47.62800000000311,47.07299999999748,47.485000000001776,47.01599999999928,47.71999999999821,47.20700000000022,47.50400000000354,47.012000000002274,47.24900000000076,48.68299999999692,47.31199999999802,47.29800000000495,47.21099999999723,47.22399999999993,46.80299999999704,402.4739999999978,45.46,12,-60.316999999998885
34,26.370000000000005,47.257999999999356,47.333000000001846,47.98600000000164,47.142000000000905,47.67100000000113,47.16099999999557,47.789000000001636,47.23099999999647,47.8040000000064,47.168999999996686,47.69900000000149,48.40399999999789,47.73500000000297,47.28099999999813,47.472999999996546,46.99700000000462,47.48499999999467,47.05500000000029,47.42000000000246,47.105999999999426,47.736000000000445,46.762999999998556,47.620000000001994,48.386000000000706,47.42600000000152,47.154999999996505,47.37300000000033,46.85899999999776,-1,681.9286896551695,45.46,12,-200.04434482758472
35,35.9590000000054,13.40699999999373,13.729000000004987,18.143999999999494,13.179999999998415,13.424000000000547,15.785999999998523,11.918000000001427,13.573000000000945,13.452999999998383,15.525000000003786,13.542999999998528,13.40799999999831,13.592000000002713,13.486000000000331,13.582999999997014,13.458999999997445,13.387999999999067,13.388000000006173,13.57299999999384,13.917000000006396,13.055999999998846,13.491999999999393,13.480000000001269,13.387999999999067,13.439999999995678,13.538000000004047,13.66199999999651,13.425000000005127,-1,0,51.51,50,153.01999999999998
36,30.818999999993935,10.147000000003459,10.365999999997655,18.187000000004616,10.474999999999568,10.418999999998846,10.550000000002058,13.742999999998062,10.348999999997943,10.542999999998415,10.68100000000527,10.36699999999513,10.421000000000902,10.46800000000303,10.750999999999067,10.408999999995672,10.330000000003281,10.437000000003138,10.486999999997693,10.429999999999495,10.899999999999466,10.15199999999794,11.231000000002211,9.709000000000856,10.463999999998919,10.399999999997078,10.44000000000267,10.500000000000398,11.13900000000001,9.844000000001074,0,51.51,50,153.01999999999998
37,18.1479999999965,7.418999999998732,10.25000000000631,16.752999999994245,10.294000000001802,10.072999999998444,10.257000000002847,10.030000000000427,23.978999999997086,8.227000000005091,10.17699999999877,10.024000000001365,14.92799999999761,6.65300000000002,10.038000000001546,10.01099999999866,10.173000000001764,10.147999999993829,10.010000000001185,10.212000000002774,10.080999999999563,10.036999999996965,10.46800000000303,9.749999999996817,10.11100000000198,10.108000000002448,10.106000000000392,10.255000000000791,10.038999999999021,-1,0,51.51,50,153.01999999999998
38,16.66500000000326,11.030999999995572,10.435000000001082,10.92100000000329,10.978999999998962,11.071999999998638,10.472000000000037,10.891000000000872,19.91199999999793,11.177000000003545,10.4559999999978,10.838999999997156,11.287000000002934,10.30399999999787,10.767000000001303,10.707000000003575,10.760999999995136,11.191000000003726,10.672999999997046,10.527000000003284,10.925000000000296,10.703999999996938,10.829999999998563,10.92100000000329,10.576000000000363,11.089999999995825,10.485000000002742,10.91199999999759,11.050000000004445,-1,0,51.51,50,153.01999999999998
39,17.851000000000283,13.018999999999892,15.830000000001121,10.486999999997693,10.717999999997119,44.14500000000032,9.358000000005973,10.268999999993866,17.05700000000121,10.991000000004192,10.680000000000689,11.343999999994026,16.39899999999983,10.915000000004227,10.927999999999827,10.494000000001336,10.9859999999955,10.707000000003575,10.896999999999935,10.691000000001338,10.97499999999485,10.484000000005267,10.78499999999849,10.813999999996327,10.752000000003648,10.948999999996545,10.60600000000278,11.210999999995863,10.496000000003392,-1,0,51.51,50,153.01999999999998
40,17.330999999998653,12.005000000002042,11.992999999996812,23.027999999996496,12.066000000004351,12.140999999999735,40.9790000000001,10.472999999997512,12.044000000003052,11.92599999999544,12.142000000004316,12.360999999998512,13.758000000002824,10.110999999994874,11.852000000004637,12.226999999995769,11.870999999999299,12.031000000000347,12.092000000002656,11.896999999997604,12.08800000000565,12.041999999993891,11.942000000004782,12.135999999998148,11.93800000000067,12.076999999997895,12.03699999999941,12.05099999999959,11.946999999999264,12.04900000000464,0,51.51,50,153.01999999999998
41,33.173999999999815,13.202000000000158,13.567000000000107,22.997999999999852,13.396999999999881,13.30100000000023,31.817999999999902,13.436000000000003,13.495999999999952,13.447999999999904,13.290000000000024,13.395000000000046,13.666000000000178,13.103999999999782,13.440000000000119,13.3709999999998,13.422999999999963,13.257000000000296,13.439999999999674,13.30600000000004,13.4660000000002,13.487000000000027,13.260999999999967,13.370000000000104,13.409999999999922,13.45099999999988,13.269000000000197,13.46500000000006,13.60799999999962,13.049000000000088,0,51.51,50,153.01999999999998
42,17.234000000000194,11.889000000000038,18.316999999999695,10.178999999999938,11.879000000000417,12.297999999999476,19.18700000000051,11.866999999999628,11.962000000000472,32.59199999999929,11.979000000000184,11.746000000000478,35.52399999999967,11.167999999999623,11.754000000000708,11.948999999999543,11.904000000000359,11.838000000000015,12.048000000000059,11.72499999999932,11.810000000000542,11.934000000000111,11.873999999999718,11.879999999999669,13.228000000000684,10.50799999999974,11.792999999999942,11.91500000000012,11.820000000000164,11.90800000000003,0,51.51,50,153.01999999999998
43,54.97000000000085,14.709999999999113,14.57000000000086,14.753999999999934,14.465999999998758,14.672000000000907,14.965999999999369,14.262000000000441,15.427999999999997,13.813000000000741,24.682999999999566,14.585999999999544,14.492000000000616,14.651999999999887,14.5079999999993,14.696000000000708,14.535000000000409,14.52699999999929,14.99399999999973,14.222000000000179,14.647999999999328,14.637000000000455,14.585000000000292,15.050000000000452,14.346999999999,14.333000000000595,14.564999999999273,14.627000000000834,14.611999999999625,-1,0,51.51,50,153.01999999999998
44,29.467999999999606,26.849999999999596,26.946999999999832,26.79600000000093,26.643999999999224,26.654999999999873,26.47699999999986,26.92099999999975,26.355999999999824,26.61600000000064,26.65400000000062,26.669000000000054,26.956000000000202,26.155999999998514,26.62700000000129,26.776999999999163,26.339999999999364,26.571000000000566,26.564000000000476,26.491000000000042,26.58199999999944,27.516000000000318,25.660000000000238,26.510999999999285,26.59099999999981,26.818000000000453,26.341999999999643,26.550000000000296,26.671999999999585,26.45099999999978,0,51.51,50,153.01999999999998
45,29.532999999997145,26.680999999999955,26.95100000000039,26.733000000000118,26.534000000001612,26.799999999997937,26.61600000000064,26.718999999999937,26.56999999999954,26.53100000000208,26.73599999999965,26.613000000001108,26.665999999998746,26.48900000000154,26.54099999999815,26.53799999999862,26.54600000000329,26.69199999999705,26.54200000000273,26.529000000000025,26.541999999999177,26.666999999999774,26.689999999998548,26.384000000000185,26.61900000000017,26.417000000002133,26.672999999998837,26.81000000000111,26.315999999997786,-1,0,51.51,50,153.01999999999998
46,29.559000000002555,31.342999999999677,31.92799999999707,31.709000000002874,31.737999999997157,32.121000000000066,31.674000000002422,31.444999999997947,31.795999999999935,31.644000000000005,31.91200000000194,31.555000000000888,31.523999999997443,31.50100000000222,31.47599999999784,31.5960000000004,31.85500000000019,31.63899999999842,31.410000000001048,31.556000000001916,31.458999999998127,31.973000000000695,32.527999999999224,30.62399999999954,31.486000000001013,31.56900000000107,31.489000000000544,31.589999999997787,31.52899999999903,-1,136.14510344827457,48.59,25,79.10744827586272
47,17.02099999999973,12.143000000001791,12.140999999999735,18.49899999999849,12.264000000001829,11.791999999999803,74.74500000000006,11.862000000000705,12.153999999998888,12.716999999998535,16.42500000000169,12.076999999997895,12.177000000001215,12.199999999999989,12.019999999999698,12.146000000001322,12.079999999997426,12.15400000000244,12.086000000000041,12.457999999998748,11.683999999998917,12.166000000000565,12.309999999999377,11.8360000000024,12.154999999999916,14.986999999997863,11.05100000000192,11.973000000001122,12.124000000000024,-1,0,51.51,50,153.01999999999998
48,18.6429999999973,15.123000000002662,20.59200000000061,12.332999999998151,13.75799999999927,13.597000000000747,48.56399999999894,13.735000000000497,13.619000000002046,20.146999999997917,12.989000000001028,13.656000000001,13.678999999999775,22.94599999999747,13.818000000000552,13.607000000000369,13.643999999999323,13.996999999999815,13.386000000000564,13.75499999999974,13.683000000000334,13.707000000000136,13.556000000001234,13.804000000000372,13.662999999997538,13.62400000000008,14.068000000001746,13.404000000001304,13.664999999999594,-1,0,51.51,50,153.01999999999998
49,17.558000000001073,13.048999999998756,13.338999999998435,13.042999999999694,13.25000000000287,18.39199999999863,13.082000000000704,13.15400000000011,23.979999999998114,13.079000000001173,13.106000000000506,13.26699999999903,13.025999999999982,13.214999999998867,13.05900000000193,12.999000000000649,13.1149999999991,13.297000000001447,12.950999999997492,13.06600000000202,12.95599999999908,13.532000000001432,12.762999999999636,13.0929999999978,13.191000000002617,12.988999999997475,13.018000000002417,13.09699999999836,13.300000000000978,12.910999999999007,0,51.51,50,153.01999999999998
50,18.392999999996107,13.645000000003904,62.59399999999715,12.197000000000457,13.601999999998782,13.688999999999396,13.741000000003112,13.854999999999507,13.331999999998345,13.528000000000873,13.97999999999655,20.378000000000895,13.705999999999108,13.533999999999935,13.744000000002643,13.398999999999717,13.804000000000372,13.351999999997588,13.59599999999972,13.64700000000596,13.615999999998962,13.549999999995066,13.638000000000261,13.606000000002894,13.486000000000331,13.67100000000221,13.781999999999073,13.388999999996543,13.601000000001306,-1,0,51.51,50,153.01999999999998
51,18.941999999995573,12.404000000003634,12.301999999998259,18.552999999997155,12.337999999999738,12.316000000005545,12.397999999997467,12.371999999999161,12.38299999999981,15.40899999999823,12.399999999999523,12.193000000003451,12.354000000001975,12.29099999999761,12.565000000002158,12.146000000001322,12.369999999997106,12.369999999997106,12.438000000003058,12.335999999997682,13.502000000002568,11.206999999998857,12.35499999999945,12.40500000000111,12.259000000000242,12.419999999998765,12.852999999999781,11.780000000001678,12.375999999996168,-1,0,51.51,50,153.01999999999998
52,33.01999999999339,12.236000000001468,12.540000000001328,14.212999999998033,12.495000000001255,12.21400000000017,12.35600000000403,12.57299999999617,12.32800000000367,17.449999999996635,10.916999999999177,12.196000000002982,12.49599999999873,12.30499999999779,12.323999999999558,12.501000000000317,12.30600000000237,13.055999999998846,11.717000000004418,12.321000000000026,12.338999999997213,12.422999999998297,12.366999999997574,12.225000000000819,12.345000000003381,12.459999999997251,12.467000000000894,12.225999999998294,12.26700000000136,-1,0,51.51,50,153.01999999999998
53,42.856999999997925,12.285000000005653,12.40699999999606,18.3760000000035,12.632999999993899,11.940000000002726,12.44599999999707,12.216000000002225,12.249000000004173,22.38799999999941,11.654000000000053,14.317999999995834,11.000000000002785,12.405999999998585,12.28100000000154,12.579000000002338,11.835999999995295,12.308000000004427,12.22800000000035,12.396999999999991,12.383999999997286,12.178999999996165,12.111000000004424,12.295000000001721,12.375999999996168,12.680000000003133,11.868999999997243,12.579000000002338,11.901999999999191,-1,0,51.51,50,153.01999999999998
